2147451829,373
2147451831,374
2147451833,375
2147451835,376
2147451837,377
2147451839,378
2147451841,379
2147451843,380
2147451845,381
2147451847,382
2147451849,383
2147451851,384
2147451853,385
2147451855,386
2147451857,387
2147451859,388
2147451861,389
2147451863,390
2147451865,391
2147451867,392
2147451869,393
2147451871,394
2147451873,395
2147451873,396
-2086043375,1836
-2086043375,1837
-2086043375,1838
-2086043373,1835
-2086043373,1839
-2086043371,1840
-2086043371,1841
-2086043371,1842
-2085912301,1833
-2085912301,1834
-2085912299,1843
-2085912299,1844
-2085781229,1832
-2085781227,1845
-2085650159,1825
-2085650159,1826
-2085650159,1827
-2085650157,1831
-2085650155,1846
-2085650155,1849
-2085650153,1818
-2085650153,1850
-2085650153,1851
-2085519087,1823
-2085519087,1824
-2085519087,1828
-2085519085,1822
-2085519085,1829
-2085519085,1830
-2085519083,1821
-2085519083,1847
-2085519083,1848
-2085519081,1819
-2085519081,1820
-2086043369,1883
-2086043369,1884
-2086043369,1885
-2086043367,1886
-2086043367,1887
-2086043367,1888
-2086043367,1889
-2086043367,1894
-2086043367,1895
-2086043367,1899
-2086043365,1853
-2086043365,1854
-2086043365,1855
-2086043365,1856
-2086043365,1857
-2086043365,1890
-2086043365,1891
-2086043365,1892
-2086043363,1852
-2086043363,1893
-2085912297,1867
-2085912297,1868
-2085912297,1869
-2085912297,1870
-2085912297,1881
-2085912297,1882
-2085912295,1879
-2085912295,1880
-2085912295,1896
-2085912295,1897
-2085912295,1898
-2085912293,1858
-2085781225,1865
-2085781225,1866
-2085781225,1871
-2085781223,1872
-2085781223,1873
-2085781223,1874
-2085781223,1875
-2085781223,1876
-2085781223,1877
-2085781223,1878
-2085781221,1859
-2085781221,1860
-2085650153,1864
-2085650151,1862
-2085650151,1863
-2085650149,1861
-2086043363,1919
-2086043363,1920
-2086043363,1921
-2086043361,1922
-2086043361,1923
-2086043361,1924
-2086043361,1930
-2086043361,1931
-2086043361,1932
-2086043359,1925
-2086043359,1929
-2085912291,1918
-2085912289,1933
-2085912287,1926
-2085912287,1928
-2085912287,1938
-2085912285,1900
-2085912285,1901
-2085912285,1927
-2085781219,1917
-2085781217,1907
-2085781217,1908
-2085781217,1934
-2085781217,1935
-2085781217,1936
-2085781215,1903
-2085781215,1937
-2085781213,1902
-2085650147,1915
-2085650147,1916
-2085650145,1906
-2085650145,1909
-2085650143,1904
-2085650143,1905
-2085519075,1912
-2085519075,1913
-2085519075,1914
-2085519073,1910
-2085519073,1911
-2086043357,1954
-2086043357,1955
-2086043357,1956
-2086043357,1957
-2086043355,1939
-2086043355,1940
-2086043355,1941
-2086043355,1958
-2085912285,1953
-2085912283,1942
-2085781213,1952
-2085781211,1943
-2085650141,1950
-2085650141,1951
-2085650139,1944
-2085519069,1947
-2085519069,1948
-2085519069,1949
-2085519067,1945
-2085519067,1946
-2086043353,1982
-2086043351,1962
-2086043351,1963
-2086043351,1964
-2086043351,1983
-2086043351,1984
-2086043349,1961
-2086043349,1985
-2085912281,1966
-2085912281,1967
-2085912281,1979
-2085912281,1980
-2085912281,1981
-2085912281,1988
-2085912281,1989
-2085912279,1965
-2085912279,1968
-2085912279,1987
-2085912277,1959
-2085912277,1960
-2085912277,1969
-2085912277,1970
-2085912277,1986
-2085781209,1978
-2085781209,1990
-2085781207,1973
-2085781207,1991
-2085781207,1992
-2085781205,1971
-2085781205,1972
-2085650137,1977
-2085650135,1974
-2085650135,1975
-2085650135,1976
2147450879,1993
2147450879,1994
2147450879,1995
-1,0
